,country_name,year,FDI4,v2x_polyarchy,v2x_libdem,v2x_partipdem,v2x_delibdem,v2x_egaldem,v2cacamps,v2caviol,v2cagenmob,v2cademmob,v2x_regime,v2x_neopat,v2xnp_client,v2xnp_regcorr,v2x_corr,v2x_execorr,v2x_pubcorr,v2x_rule,v2xcl_prpty,v2xcl_acjst,v2x_freexp,e_wbgi_cce,e_wbgi_gee,e_wbgi_pve,e_wbgi_rle,e_wbgi_rqe,e_wbgi_vae,e_gdp,e_gdppc,e_miinflat,e_total_fuel_income_pc,e_total_resources_income_pc
8094,Senegal,1990.0,56893144.7815232,0.522,0.391,0.243,0.435,0.373,1.967,0.982,0.685,0.316,Electoral Democracy,0.375,0.641,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.743,,,,,,,1890.781,2.283,0.325,0.036,0.036
8095,Senegal,1991.0,-7550329.08975467,0.534,0.399,0.251,0.443,0.38,0.743,0.122,0.244,-0.253,Electoral Democracy,0.375,0.641,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.795,,,,,,,1914.966,2.253,-1.754,0.028,0.028
8096,Senegal,1992.0,21383359.7563283,0.538,0.401,0.251,0.46,0.377,0.35,0.122,0.244,-0.253,Electoral Democracy,0.37,0.641,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.795,,,,,,,1949.747,2.225,-0.11,0.025,0.025
8097,Senegal,1993.0,-812254.219488015,0.617,0.456,0.292,0.523,0.43,1.517,0.983,0.811,0.605,Electoral Democracy,0.373,0.631,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.795,,,,,,,1948.005,2.171,-0.586,0.264,1.338
8098,Senegal,1994.0,66876235.5407485,0.634,0.467,0.301,0.538,0.441,1.517,0.983,0.672,0.315,Electoral Democracy,0.373,0.629,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.795,,,,,,,1981.031,2.149,32.294,0.437,1.532
8099,Senegal,1995.0,31673945.4230512,0.641,0.473,0.317,0.543,0.446,0.365,0.099,-0.13,-0.653,Electoral Democracy,0.373,0.629,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.795,,,,,,,2047.924,2.156,7.864,0.436,1.472
8100,Senegal,1996.0,13955558.7609991,0.646,0.476,0.318,0.547,0.45,0.365,0.099,-0.13,-0.653,Electoral Democracy,0.373,0.629,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.816,-0.143,0.076,-0.602,-0.13,-0.182,0.108,2116.414,2.176,2.754,0.681,1.755
8101,Senegal,1997.0,178810136.257774,0.646,0.477,0.318,0.547,0.45,0.365,0.099,-0.13,-0.418,Electoral Democracy,0.373,0.629,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.816,,,,,,,2184.835,2.191,1.753,0.468,1.274
8102,Senegal,1998.0,71105812.0483919,0.646,0.476,0.318,0.546,0.451,0.925,0.099,-0.13,-0.418,Electoral Democracy,0.372,0.63,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.816,-0.123,-0.148,-0.988,-0.167,0.069,0.029,2301.464,2.247,1.157,0.396,1.095
8103,Senegal,1999.0,161686935.933266,0.646,0.476,0.319,0.549,0.451,0.925,0.099,0.47,0.257,Electoral Democracy,0.371,0.631,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.816,,,,,,,2428.391,2.307,0.827,0.406,1.028
8104,Senegal,2000.0,81643690.1235187,0.678,0.511,0.344,0.579,0.484,0.493,-0.161,0.617,0.56,Electoral Democracy,0.356,0.569,0.28,0.392,0.239,0.444,0.685,0.788,0.792,0.825,-0.095,-0.166,-0.588,-0.195,0.08,0.2,2496.036,2.325,0.732,0.796,1.383
8105,Senegal,2001.0,45083429.813955,0.608,0.444,0.331,0.543,0.454,0.493,-0.161,0.929,0.631,Electoral Democracy,0.346,0.529,0.267,0.373,0.239,0.444,0.694,0.835,0.792,0.872,,,,,,,2579.758,2.353,3.074,0.791,1.329
8106,Senegal,2002.0,82692671.5664976,0.694,0.537,0.373,0.605,0.509,0.493,-0.161,0.929,0.631,Electoral Democracy,0.33,0.515,0.267,0.373,0.239,0.444,0.694,0.835,0.792,0.872,0.248,-0.046,-0.274,-0.271,0.089,0.381,2636.068,2.345,2.231,0.555,1.195
8107,Senegal,2003.0,86499780.3681952,0.694,0.537,0.373,0.601,0.51,0.493,-0.161,0.929,0.631,Electoral Democracy,0.33,0.515,0.267,0.373,0.239,0.444,0.694,0.835,0.792,0.872,-0.141,-0.395,-0.25,-0.309,-0.052,0.267,2757.866,2.393,-0.03,0.869,1.577
8108,Senegal,2004.0,137583476.929811,0.694,0.537,0.373,0.601,0.51,0.493,-0.161,0.929,0.631,Electoral Democracy,0.33,0.515,0.267,0.373,0.239,0.444,0.694,0.835,0.792,0.872,0.023,-0.347,0.03,-0.323,0.02,0.173,2878.044,2.43,0.508,0.923,1.681
8109,Senegal,2005.0,167944230.519191,0.694,0.537,0.373,0.601,0.51,0.493,-0.161,0.929,0.631,Electoral Democracy,0.33,0.515,0.267,0.373,0.239,0.444,0.694,0.835,0.792,0.872,-0.035,-0.255,-0.204,-0.26,0.01,0.056,3012.738,2.473,1.705,1.168,1.942
8110,Senegal,2006.0,289840300.29228,0.694,0.537,0.372,0.601,0.51,0.493,-0.161,0.929,0.631,Electoral Democracy,0.33,0.515,0.267,0.373,0.239,0.444,0.694,0.835,0.792,0.872,-0.373,-0.368,-0.264,-0.369,-0.221,0.062,3106.421,2.484,2.113,0.962,1.959
8111,Senegal,2007.0,351458732.442619,0.688,0.533,0.366,0.597,0.504,0.72,0.199,0.929,1.081,Electoral Democracy,0.337,0.569,0.267,0.373,0.239,0.444,0.694,0.835,0.792,0.872,-0.514,-0.491,-0.245,-0.404,-0.24,-0.182,3252.045,2.533,5.853,,
8112,Senegal,2008.0,455739867.976293,0.687,0.532,0.361,0.597,0.506,0.72,0.199,0.582,0.646,Electoral Democracy,0.339,0.579,0.267,0.373,0.239,0.444,0.694,0.835,0.792,0.87,-0.5,-0.215,-0.149,-0.348,-0.28,-0.214,3354.735,2.544,5.77,,
8113,Senegal,2009.0,331473910.250358,0.686,0.531,0.358,0.595,0.503,0.494,-0.163,0.582,0.646,Electoral Democracy,0.339,0.579,0.267,0.373,0.239,0.444,0.694,0.835,0.792,0.87,-0.49,-0.554,-0.205,-0.324,-0.367,-0.269,3478.711,2.566,-1.051,,
8114,Senegal,2010.0,272092888.456612,0.689,0.53,0.359,0.599,0.513,0.494,-0.021,1.683,0.816,Electoral Democracy,0.336,0.579,0.255,0.357,0.239,0.444,0.7,0.835,0.792,0.871,-0.641,-0.596,-0.418,-0.318,-0.398,-0.268,3612.688,2.585,1.251,,
8115,Senegal,2011.0,338661995.579347,0.689,0.53,0.358,0.599,0.513,0.934,0.341,1.683,1.288,Electoral Democracy,0.336,0.579,0.255,0.357,0.239,0.444,0.7,0.835,0.792,0.871,-0.504,-0.498,-0.281,-0.245,-0.456,-0.22,3693.56,2.576,,,
8116,Senegal,2012.0,276159533.004474,0.69,0.533,0.363,0.604,0.518,1.558,0.341,1.516,1.077,Electoral Democracy,0.329,0.554,0.239,0.345,0.217,0.423,0.716,0.835,0.792,0.861,-0.258,-0.478,-0.108,-0.109,-0.282,-0.004,3809.267,2.592,,,
8117,Senegal,2013.0,311366768.819424,0.714,0.575,0.378,0.606,0.541,-0.404,-1.07,0.277,0.27,Electoral Democracy,0.238,0.449,0.177,0.227,0.159,0.217,0.808,0.835,0.792,0.941,-0.189,-0.428,-0.061,-0.073,-0.236,0.06,3942.888,2.621,,,
8118,Senegal,2014.0,403098056.387863,0.713,0.575,0.373,0.601,0.542,-0.404,-1.07,0.277,0.086,Electoral Democracy,0.238,0.449,0.177,0.227,0.159,0.217,0.808,0.835,0.792,0.941,0.059,-0.408,-0.198,-0.262,-0.076,0.292,4145.371,2.686,,,
8119,Senegal,2015.0,409166125.81491,0.713,0.578,0.372,0.601,0.542,-0.404,-1.07,0.277,0.675,Electoral Democracy,0.254,0.449,0.185,0.289,0.15,0.367,0.79,0.835,0.792,0.941,0.055,-0.449,-0.117,-0.206,-0.142,0.283,4365.759,2.768,,,
8120,Senegal,2016.0,472409799.846776,0.714,0.568,0.386,0.591,0.539,-0.404,-1.07,0.277,0.718,Electoral Democracy,0.245,0.431,0.16,0.285,0.128,0.367,0.79,0.774,0.815,0.941,-0.0,-0.474,-0.218,-0.201,-0.108,0.37,4649.354,2.876,,,
8121,Senegal,2017.0,588292997.958708,0.692,0.544,0.39,0.565,0.533,-0.404,-1.07,0.418,0.917,Electoral Democracy,0.296,0.419,0.279,0.328,0.271,0.409,0.745,0.748,0.853,0.928,-0.089,-0.34,-0.051,-0.179,-0.15,0.317,4969.495,2.999,,,
8122,Senegal,2018.0,847841574.790216,0.702,0.551,0.394,0.565,0.518,-0.404,-1.07,0.418,0.917,Electoral Democracy,0.304,0.37,0.289,0.357,0.271,0.409,0.739,0.72,0.881,0.921,-0.022,-0.308,-0.101,-0.139,-0.206,0.213,5291.861,3.122,,,
8123,Senegal,2019.0,1065462819.6927,0.733,0.575,0.419,0.603,0.537,-0.404,-1.07,0.441,1.124,Electoral Democracy,0.311,0.466,0.301,0.367,0.271,0.327,0.75,0.72,0.837,0.938,0.011,-0.115,0.047,-0.163,-0.192,0.235,5487.269,3.207,,,
8124,Senegal,2020.0,1845663881.2822,0.745,0.576,0.417,0.606,0.555,-0.547,-1.07,0.393,0.105,Electoral Democracy,0.333,0.471,0.34,0.401,0.295,0.303,0.751,0.775,0.85,0.938,0.008,-0.035,-0.139,-0.281,-0.286,0.24,,,,,
8125,Senegal,2021.0,2231904246.5851,0.718,0.566,0.399,0.587,0.54,-0.547,0.669,1.28,1.385,Electoral Democracy,0.331,0.471,0.365,0.404,0.305,0.303,0.754,0.814,0.85,0.909,0.058,0.059,-0.17,-0.312,-0.364,0.193,,,,,
8126,Senegal,2022.0,,0.69,0.532,0.386,0.563,0.517,0.935,0.925,0.95,0.841,Electoral Democracy,0.343,0.47,0.328,0.399,0.266,0.303,0.742,0.814,0.85,0.881,,,,,,,,,,,
8137,Serbia,1970.0,,0.095,0.12,0.065,0.098,0.193,-0.07,-1.622,1.536,-0.928,Closed Autocracy,0.678,0.403,0.61,0.671,0.588,0.753,0.466,0.297,0.825,0.181,,,,,,,10366.951,4.711,,64.548,135.712
8138,Serbia,1971.0,,0.095,0.12,0.065,0.098,0.193,-0.07,-1.622,1.536,-0.928,Closed Autocracy,0.678,0.403,0.61,0.671,0.588,0.753,0.466,0.297,0.825,0.181,,,,,,,10847.302,4.903,,78.878,147.977
8139,Serbia,1972.0,,0.095,0.12,0.065,0.098,0.193,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.678,0.403,0.61,0.671,0.588,0.753,0.466,0.297,0.825,0.19,,,,,,,11433.26,5.125,,83.29,164.269
8140,Serbia,1973.0,,0.095,0.12,0.065,0.098,0.193,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.678,0.403,0.61,0.671,0.588,0.753,0.466,0.297,0.825,0.19,,,,,,,12314.657,5.456,,96.438,190.577
8141,Serbia,1974.0,,0.092,0.12,0.065,0.097,0.193,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.666,0.403,0.61,0.671,0.588,0.753,0.472,0.297,0.825,0.19,,,,,,,12767.927,5.619,,188.364,309.27
8142,Serbia,1975.0,,0.095,0.123,0.065,0.098,0.191,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.656,0.403,0.61,0.671,0.588,0.753,0.472,0.297,0.825,0.19,,,,,,,13172.221,5.766,,214.698,319.637
8143,Serbia,1976.0,,0.095,0.123,0.065,0.098,0.191,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.656,0.403,0.61,0.671,0.588,0.753,0.472,0.297,0.825,0.19,,,,,,,13721.877,5.962,,217.188,317.646
8144,Serbia,1977.0,,0.096,0.123,0.065,0.098,0.191,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.656,0.403,0.61,0.671,0.588,0.753,0.472,0.297,0.825,0.19,,,,,,,14472.923,6.246,,222.859,322.99
8145,Serbia,1978.0,,0.096,0.123,0.065,0.098,0.193,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.648,0.358,0.61,0.671,0.588,0.753,0.472,0.297,0.825,0.19,,,,,,,15376.52,6.581,,236.042,340.918
8146,Serbia,1979.0,,0.096,0.122,0.065,0.098,0.195,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.653,0.358,0.596,0.662,0.56,0.753,0.465,0.297,0.825,0.19,,,,,,,16124.672,6.849,,300.751,409.343
8147,Serbia,1980.0,,0.116,0.126,0.068,0.101,0.199,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.655,0.358,0.612,0.666,0.575,0.753,0.465,0.297,0.825,0.19,,,,,,,16712.904,7.062,,302.408,404.489
8148,Serbia,1981.0,,0.136,0.135,0.081,0.118,0.205,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.66,0.358,0.635,0.683,0.575,0.753,0.484,0.362,0.845,0.235,,,,,,,17123.29,7.181,,325.83,408.998
8149,Serbia,1982.0,,0.137,0.137,0.081,0.122,0.203,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.674,0.423,0.635,0.683,0.575,0.753,0.495,0.362,0.845,0.235,,,,,,,17472.376,7.247,,310.452,384.062
8150,Serbia,1983.0,,0.137,0.137,0.081,0.122,0.203,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.674,0.423,0.635,0.683,0.575,0.753,0.495,0.362,0.845,0.235,,,,,,,17605.302,7.285,,293.619,369.778
8151,Serbia,1984.0,,0.137,0.138,0.081,0.122,0.205,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.674,0.423,0.635,0.683,0.575,0.753,0.495,0.362,0.845,0.235,,,,,,,17789.151,7.363,,290.965,355.843
8152,Serbia,1985.0,,0.137,0.138,0.081,0.122,0.205,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.674,0.423,0.635,0.683,0.575,0.753,0.495,0.362,0.845,0.235,,,,,,,17919.804,7.443,,296.864,360.806
8153,Serbia,1986.0,,0.137,0.138,0.081,0.122,0.205,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.674,0.423,0.635,0.683,0.575,0.753,0.495,0.362,0.845,0.235,,,,,,,17883.72,7.553,,240.456,302.093
8154,Serbia,1987.0,,0.138,0.139,0.081,0.122,0.205,-0.07,-1.622,1.536,-1.327,Closed Autocracy,0.674,0.423,0.635,0.683,0.575,0.753,0.495,0.362,0.845,0.257,,,,,,,17429.699,7.636,,234.977,302.285
8155,Serbia,1988.0,,0.138,0.14,0.076,0.122,0.205,-0.07,-1.622,1.536,-0.857,Closed Autocracy,0.674,0.423,0.635,0.683,0.575,0.753,0.495,0.513,0.845,0.283,,,,,,,16214.674,7.639,,219.83,293.948
8156,Serbia,1989.0,,0.138,0.131,0.076,0.12,0.205,0.62,-0.661,1.425,0.159,Closed Autocracy,0.723,0.423,0.693,0.725,0.64,0.811,0.433,0.513,0.845,0.283,,,,,,,14114.964,7.675,,218.915,290.247
8157,Serbia,1990.0,,0.203,0.154,0.153,0.127,0.222,0.677,0.122,2.262,1.008,Closed Autocracy,0.776,0.506,0.89,0.823,0.907,0.824,0.269,0.588,0.646,0.419,,,,,,,10373.549,7.432,,213.138,280.4
8158,Serbia,1991.0,,0.167,0.106,0.138,0.107,0.205,0.677,0.671,2.726,3.103,Closed Autocracy,0.801,0.506,0.898,0.851,0.907,0.834,0.245,0.706,0.672,0.413,,,,,,,7716.561,6.866,,,
8159,Serbia,1992.0,,0.23,0.149,0.144,0.124,0.233,0.724,0.461,2.239,1.711,Electoral Autocracy,0.798,0.64,0.911,0.867,0.92,0.834,0.231,0.824,0.73,0.363,,,,,,,6122.015,6.061,,202.159,262.964
8160,Serbia,1993.0,,0.273,0.178,0.167,0.137,0.242,0.724,0.461,2.239,1.711,Electoral Autocracy,0.802,0.734,0.905,0.885,0.896,0.834,0.25,0.824,0.73,0.363,,,,,,,5054.954,5.324,,185.238,212.763
8161,Serbia,1994.0,,0.273,0.18,0.167,0.137,0.243,0.724,0.422,2.239,1.711,Electoral Autocracy,0.802,0.734,0.905,0.885,0.896,0.834,0.25,0.824,0.73,0.363,,,,,,,4851.655,5.217,,173.846,202.083
8162,Serbia,1995.0,,0.273,0.18,0.177,0.14,0.243,0.724,0.422,2.239,1.711,Electoral Autocracy,0.802,0.734,0.905,0.885,0.896,0.834,0.25,0.824,0.73,0.363,,,,,,,4824.59,5.281,,179.332,218.167
8163,Serbia,1996.0,,0.277,0.183,0.178,0.141,0.245,0.724,0.422,2.239,1.711,Electoral Autocracy,0.802,0.728,0.905,0.885,0.896,0.834,0.25,0.824,0.73,0.393,,,,,,,5034.541,5.59,,170.484,205.429
8164,Serbia,1997.0,,0.28,0.185,0.177,0.141,0.245,0.724,0.422,2.239,1.711,Electoral Autocracy,0.799,0.695,0.905,0.885,0.896,0.834,0.25,0.824,0.73,0.393,,,,,,,5318.476,5.983,,172.038,206.649
8165,Serbia,1998.0,,0.281,0.183,0.179,0.14,0.245,0.837,0.422,2.066,1.711,Electoral Autocracy,0.799,0.695,0.905,0.885,0.896,0.834,0.25,0.824,0.73,0.393,,,,,,,5469.687,6.288,,174.108,198.502
8166,Serbia,1999.0,,0.281,0.182,0.177,0.129,0.246,0.837,0.422,2.066,2.341,Electoral Autocracy,0.799,0.695,0.905,0.885,0.896,0.834,0.25,0.824,0.73,0.393,,,,,,,5218.926,6.346,,129.599,144.362
8167,Serbia,2000.0,,0.365,0.275,0.264,0.351,0.304,0.727,0.442,2.09,3.02,Electoral Autocracy,0.627,0.59,0.805,0.835,0.773,0.866,0.354,0.875,0.856,0.671,,,,,,,5330.399,6.618,,150.266,175.418
8168,Serbia,2001.0,,0.593,0.49,0.402,0.524,0.458,-0.003,-0.24,0.752,0.271,Electoral Democracy,0.402,0.586,0.577,0.656,0.522,0.668,0.576,0.899,0.862,0.821,,,,,,,5502.595,6.916,,147.358,157.987
8169,Serbia,2002.0,,0.617,0.508,0.419,0.545,0.477,-0.278,-0.571,0.597,0.271,Electoral Democracy,0.401,0.576,0.577,0.645,0.522,0.615,0.581,0.899,0.862,0.833,,,,,,,5829.001,7.322,,154.465,164.906
8170,Serbia,2003.0,,0.657,0.54,0.446,0.576,0.505,-0.278,-0.571,0.597,-0.079,Electoral Democracy,0.391,0.547,0.577,0.645,0.522,0.615,0.551,0.899,0.862,0.833,,,,,,,6162.936,7.759,,159.211,167.091
8171,Serbia,2004.0,,0.639,0.528,0.433,0.563,0.492,-0.278,-0.571,0.597,-0.079,Electoral Democracy,0.393,0.547,0.573,0.648,0.522,0.615,0.548,0.899,0.862,0.818,,,,,,,6502.508,8.18,,181.92,192.097
8172,Serbia,2005.0,,0.639,0.53,0.429,0.55,0.492,-0.278,-0.571,0.597,-0.079,Electoral Democracy,0.393,0.547,0.573,0.648,0.522,0.615,0.548,0.899,0.862,0.818,,,,,,,6901.653,8.647,,215.594,229.231
8173,Serbia,2006.0,,0.642,0.533,0.448,0.56,0.492,-0.278,-0.571,0.597,-0.079,Electoral Democracy,0.396,0.547,0.573,0.648,0.522,0.615,0.573,0.899,0.862,0.813,,,,,,,7248.833,9.049,11.72,,
8174,Serbia,2007.0,4423192680.11883,0.634,0.53,0.437,0.551,0.486,-0.278,-0.571,0.597,-0.079,Liberal Democracy,0.386,0.573,0.573,0.648,0.522,0.615,0.595,0.899,0.862,0.813,-0.342,-0.259,-0.591,-0.437,-0.464,0.305,8451.459,10.564,6.39,,
8175,Serbia,2008.0,4055798181.80091,0.638,0.535,0.437,0.538,0.49,-0.278,-0.176,0.933,-0.079,Liberal Democracy,0.385,0.556,0.583,0.658,0.522,0.615,0.595,0.899,0.862,0.813,-0.302,-0.255,-0.543,-0.387,-0.492,0.282,8919.501,11.165,12.4,,
8176,Serbia,2009.0,2929226709.60339,0.634,0.533,0.433,0.52,0.488,-0.278,-0.393,0.621,-0.079,Liberal Democracy,0.382,0.563,0.583,0.659,0.522,0.622,0.594,0.899,0.862,0.81,-0.318,-0.073,-0.477,-0.183,-0.474,0.334,9000.043,11.342,8.1,,
8177,Serbia,2010.0,1693250318.85147,0.618,0.513,0.419,0.507,0.478,-0.278,-0.393,0.843,-0.079,Liberal Democracy,0.4,0.578,0.593,0.66,0.549,0.622,0.575,0.899,0.862,0.805,-0.319,-0.079,-0.422,-0.066,-0.43,0.286,9067.029,11.506,6.1,,
8178,Serbia,2011.0,4930532020.14552,0.618,0.513,0.419,0.506,0.477,-0.278,-0.393,0.843,-0.079,Liberal Democracy,0.4,0.578,0.593,0.66,0.549,0.622,0.575,0.899,0.862,0.81,-0.299,-0.136,-0.283,-0.017,-0.325,0.279,9179.766,11.722,,,
8179,Serbia,2012.0,1275339755.62781,0.598,0.49,0.398,0.49,0.462,-0.278,-0.28,0.733,-0.079,Liberal Democracy,0.423,0.627,0.599,0.665,0.542,0.622,0.573,0.899,0.862,0.801,-0.357,-0.18,-0.217,-0.07,-0.333,0.199,9209.497,11.839,,,
8180,Serbia,2013.0,2059297316.50401,0.503,0.4,0.336,0.352,0.39,-0.237,-0.28,0.904,-0.079,Electoral Democracy,0.484,0.673,0.604,0.668,0.558,0.622,0.517,0.899,0.799,0.656,-0.328,-0.185,-0.076,-0.063,-0.299,0.285,9346.602,12.034,,,
8181,Serbia,2014.0,1999539187.45686,0.449,0.362,0.301,0.3,0.356,-0.063,-0.151,1.003,0.22,Electoral Autocracy,0.503,0.679,0.609,0.667,0.554,0.599,0.526,0.899,0.799,0.6,-0.247,-0.002,0.184,0.181,-0.095,0.213,9331.3,12.112,,,
8182,Serbia,2015.0,2343139735.74775,0.429,0.348,0.289,0.295,0.346,-0.063,-0.097,1.377,1.075,Electoral Autocracy,0.503,0.683,0.609,0.667,0.554,0.599,0.519,0.899,0.799,0.575,-0.293,0.023,0.239,0.151,-0.055,0.231,9473.118,12.353,,,
8183,Serbia,2016.0,2355214636.94214,0.416,0.329,0.281,0.277,0.335,-0.001,-0.097,1.377,0.761,Electoral Autocracy,0.553,0.705,0.667,0.713,0.614,0.633,0.49,0.899,0.799,0.575,-0.359,-0.011,0.14,0.034,-0.109,0.2,9737.099,12.765,,,
8184,Serbia,2017.0,2894615965.23761,0.378,0.296,0.252,0.265,0.309,-0.001,-0.097,1.462,0.83,Electoral Autocracy,0.582,0.716,0.66,0.699,0.61,0.62,0.468,0.899,0.779,0.525,-0.412,0.101,0.087,-0.032,-0.161,0.117,10049.228,13.248,,,
8185,Serbia,2018.0,4071895067.82106,0.363,0.292,0.24,0.246,0.308,-0.001,-0.097,1.575,1.218,Electoral Autocracy,0.555,0.705,0.642,0.679,0.61,0.62,0.51,0.899,0.779,0.494,-0.374,0.107,0.009,0.111,-0.15,-0.022,10476.554,13.805,,,
8186,Serbia,2019.0,4268709249.60984,0.367,0.288,0.244,0.225,0.321,-0.001,-0.097,1.575,1.274,Electoral Autocracy,0.582,0.705,0.635,0.652,0.636,0.658,0.515,0.899,0.84,0.551,-0.429,0.015,-0.066,0.112,-0.123,-0.046,10717.381,14.117,,,
8187,Serbia,2020.0,3485786682.97846,0.357,0.251,0.238,0.207,0.31,0.225,0.172,0.716,0.977,Electoral Autocracy,0.649,0.781,0.66,0.669,0.661,0.675,0.485,0.899,0.834,0.569,-0.429,-0.01,-0.164,0.095,-0.101,-0.119,,,,,
8188,Serbia,2021.0,4600176721.12405,0.348,0.243,0.234,0.198,0.306,1.052,0.544,1.808,1.272,Electoral Autocracy,0.649,0.782,0.711,0.717,0.692,0.656,0.489,0.905,0.825,0.519,-0.437,0.047,-0.134,0.052,-0.092,-0.124,,,,,
8189,Serbia,2022.0,4593001354.7632,0.361,0.265,0.25,0.231,0.316,0.557,0.192,0.778,0.542,Electoral Autocracy,0.641,0.729,0.723,0.69,0.721,0.585,0.491,0.905,0.845,0.536,,,,,,,,,,,
8200,Seychelles,1970.0,2200000.0,0.242,0.19,0.083,0.198,0.159,0.765,-1.177,-1.771,-0.71,Electoral Autocracy,0.446,0.508,0.12,0.16,0.124,0.142,0.772,0.179,0.618,0.468,,,,,,,36.862,6.402,,,
8201,Seychelles,1971.0,1810000.0,0.331,0.233,0.107,0.248,0.192,0.765,-1.177,-1.771,-0.71,Electoral Autocracy,0.414,0.394,0.136,0.212,0.124,0.142,0.79,0.179,0.618,0.499,,,,,,,42.331,7.172,14.599,,
8202,Seychelles,1972.0,1350000.0,0.312,0.216,0.101,0.239,0.181,0.765,-1.177,-1.771,-0.71,Electoral Autocracy,0.414,0.394,0.136,0.212,0.124,0.142,0.79,0.179,0.618,0.499,,,,,,,46.538,7.707,20.941,,
8203,Seychelles,1973.0,5839999.9,0.312,0.216,0.101,0.239,0.181,0.765,-1.177,-1.771,-0.71,Electoral Autocracy,0.414,0.394,0.136,0.212,0.124,0.142,0.79,0.179,0.618,0.499,,,,,,,49.804,8.093,18.24,,
8204,Seychelles,1974.0,1730000.0,0.271,0.199,0.084,0.222,0.167,0.765,-1.177,-1.771,-0.71,Electoral Autocracy,0.424,0.469,0.136,0.212,0.124,0.142,0.79,0.179,0.618,0.499,,,,,,,51.725,8.268,24.425,,
8205,Seychelles,1975.0,4580000.0,0.265,0.197,0.083,0.218,0.173,0.765,-1.177,-0.712,-0.412,Electoral Autocracy,0.428,0.503,0.136,0.212,0.124,0.142,0.79,0.179,0.618,0.562,,,,,,,55.052,8.631,18.611,,
8206,Seychelles,1976.0,6335185.2150895,0.288,0.218,0.095,0.21,0.204,-0.222,-0.545,-0.863,-0.412,Electoral Autocracy,0.52,0.528,0.394,0.392,0.376,0.316,0.616,0.438,0.646,0.561,,,,,,,60.887,9.331,14.869,,
8207,Seychelles,1977.0,7064934.15966293,0.171,0.129,0.041,0.106,0.217,0.749,-0.898,-0.765,-1.218,Closed Autocracy,0.61,0.59,0.41,0.463,0.376,0.393,0.434,0.46,0.447,0.244,,,,,,,66.096,9.909,14.959,,
8208,Seychelles,1978.0,6328689.09926386,0.099,0.096,0.03,0.09,0.197,0.749,-0.898,-1.941,-0.962,Closed Autocracy,0.62,0.607,0.418,0.426,0.376,0.32,0.438,0.46,0.447,0.171,,,,,,,73.022,10.745,11.783,,
8209,Seychelles,1979.0,7506481.80344417,0.12,0.143,0.033,0.094,0.203,0.749,-0.898,-1.941,-0.962,Electoral Autocracy,0.56,0.584,0.432,0.486,0.376,0.32,0.488,0.46,0.447,0.185,,,,,,,78.421,11.343,12.48,,
8210,Seychelles,1980.0,9519566.79522695,0.201,0.17,0.047,0.112,0.23,0.749,-0.898,-1.941,-0.962,Electoral Autocracy,0.557,0.563,0.432,0.486,0.376,0.32,0.505,0.478,0.447,0.192,,,,,,,75.42,10.793,13.572,,
8211,Seychelles,1981.0,10069846.4840279,0.202,0.17,0.047,0.112,0.23,0.749,-0.898,-1.941,-0.962,Electoral Autocracy,0.557,0.563,0.432,0.486,0.376,0.32,0.505,0.478,0.447,0.203,,,,,,,71.795,10.203,10.577,,
8212,Seychelles,1982.0,10014685.8002898,0.203,0.171,0.047,0.112,0.231,0.749,-0.898,-1.941,-0.962,Electoral Autocracy,0.557,0.563,0.432,0.486,0.376,0.32,0.505,0.478,0.447,0.212,,,,,,,69.536,9.843,-0.913,,
8213,Seychelles,1983.0,9122965.2620583,0.203,0.172,0.047,0.113,0.231,0.749,-0.898,-1.941,-0.962,Electoral Autocracy,0.559,0.564,0.432,0.486,0.376,0.32,0.505,0.478,0.447,0.205,,,,,,,71.04,9.946,6.053,,
8214,Seychelles,1984.0,9773108.98615299,0.202,0.173,0.046,0.112,0.23,0.749,-0.898,-1.941,-0.962,Electoral Autocracy,0.562,0.565,0.432,0.486,0.376,0.32,0.505,0.584,0.447,0.205,,,,,,,74.927,10.387,4.094,,
