,country_name,year,FDI4,control_corrupcion,gobierno_eficacia,estabilidad_politica,calidad_regulatoria,estado_derecho,voz_rendicion,tiempo_negocios,hdi,v2x_polyarchy,v2cacamps,v2caviol,v2cagenmob,v2x_regime,v2x_corr,v2x_rule,v2xcl_prpty,e_gdp,e_miinflat,economic_freedom
22100,Austria,1933,,,,,,,,,,0.201,2.414,1.161,0.197,Electoral Autocracy,0.172,0.813,0.847,3277.7,-2.062,
22101,Austria,1934,,,,,,,,,,0.1,3.493,1.253,0.764,Closed Autocracy,0.064,0.762,0.847,3327.873,-1.86,
22102,Austria,1935,,,,,,,,,,0.095,3.493,1.013,-0.022,Closed Autocracy,0.064,0.757,0.777,3390.696,-1.658,
22103,Austria,1936,,,,,,,,,,0.095,3.493,1.013,0.061,Closed Autocracy,0.064,0.757,0.777,3466.4,-1.456,
22104,Austria,1937,,,,,,,,,,0.095,3.493,1.013,0.061,Closed Autocracy,0.064,0.757,0.777,3591.753,-1.254,
22105,Austria,1938,,,,,,,,,,0.093,,,,Closed Autocracy,,0.775,0.777,3788.692,-1.053,
22106,Austria,1945,,,,,,,,,,0.715,0.236,-0.983,-2.586,Electoral Democracy,0.04,0.951,0.812,2927.659,6.122,
22107,Austria,1946,,,,,,,,,,0.759,0.236,-1.063,-2.433,Electoral Democracy,0.053,0.957,0.812,2811.943,26.923,
22108,Austria,1947,,,,,,,,,,0.76,0.236,-1.063,-2.433,Electoral Democracy,0.053,0.957,0.812,2939.536,96.212,
22109,Austria,1948,,,,,,,,,,0.76,0.236,-1.063,-2.433,Electoral Democracy,0.053,0.957,0.812,3287.884,62.934,
22110,Austria,1949,,,,,,,,,,0.765,0.236,-1.063,-2.241,Electoral Democracy,0.053,0.957,0.812,3760.389,30.233,
22111,Austria,1950,,,,,,,,,,0.766,-0.144,-1.1,-0.935,Electoral Democracy,0.053,0.957,0.916,4268.837,25.0,
22112,Austria,1951,,,,,,,,,,0.765,-0.144,-1.326,-2.165,Electoral Democracy,0.053,0.957,0.916,4614.58,27.143,
22113,Austria,1952,,,,,,,,,,0.765,-0.144,-1.479,-2.165,Electoral Democracy,0.053,0.957,0.916,4794.025,13.483,
22114,Austria,1953,,,,,,,,,,0.77,-0.144,-1.479,-2.165,Electoral Democracy,0.053,0.957,0.916,5047.907,-0.99,
22115,Austria,1954,,,,,,,,,,0.771,-0.144,-1.479,-2.165,Electoral Democracy,0.049,0.959,0.916,5431.063,3.0,
22116,Austria,1955,,,,,,,,,,0.771,-0.144,-1.479,-2.165,Electoral Democracy,0.049,0.959,0.916,5905.532,1.942,
22117,Austria,1956,,,,,,,,,,0.825,-0.144,-1.479,-1.433,Liberal Democracy,0.06,0.955,0.916,6355.172,2.857,
22118,Austria,1957,,,,,,,,,,0.818,-0.144,-1.479,-1.433,Liberal Democracy,0.06,0.955,0.916,6701.146,3.704,
22119,Austria,1958,,,,,,,,,,0.818,-0.144,-1.479,-1.433,Liberal Democracy,0.06,0.955,0.916,7045.937,1.786,
22120,Austria,1959,,,,,,,,,,0.82,-0.144,-1.479,-1.433,Liberal Democracy,0.06,0.955,0.916,7290.918,0.877,
22121,Bahrain,1900,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22122,Bahrain,1901,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22123,Bahrain,1902,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22124,Bahrain,1903,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22125,Bahrain,1904,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22126,Bahrain,1905,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22127,Bahrain,1906,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22128,Bahrain,1907,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22129,Bahrain,1908,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22130,Bahrain,1909,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22131,Bahrain,1910,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22132,Bahrain,1911,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22133,Bahrain,1912,,,,,,,,,,0.012,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22134,Bahrain,1913,,,,,,,,,,0.013,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22135,Bahrain,1914,,,,,,,,,,0.013,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22136,Bahrain,1915,,,,,,,,,,0.013,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22137,Bahrain,1916,,,,,,,,,,0.013,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22138,Bahrain,1917,,,,,,,,,,0.013,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22139,Bahrain,1918,,,,,,,,,,0.013,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22140,Bahrain,1919,,,,,,,,,,0.013,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22141,Bahrain,1920,,,,,,,,,,0.014,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22142,Bahrain,1921,,,,,,,,,,0.014,0.792,-0.63,-2.339,Closed Autocracy,,0.038,0.113,,,
22143,Bahrain,1922,,,,,,,,,,0.014,0.792,-0.63,-1.461,Closed Autocracy,,0.038,0.113,,,
22144,Bahrain,1923,,,,,,,,,,0.014,0.792,-0.63,-1.461,Closed Autocracy,,0.038,0.113,,,
22145,Bahrain,1924,,,,,,,,,,0.017,0.792,-0.63,-1.461,Closed Autocracy,,0.226,0.745,,,
22146,Bahrain,1925,,,,,,,,,,0.017,0.792,-0.63,-1.461,Closed Autocracy,,0.226,0.745,,,
22147,Bahrain,1926,,,,,,,,,,0.017,0.792,-0.63,-1.461,Closed Autocracy,,0.226,0.745,,,
22148,Bahrain,1927,,,,,,,,,,0.017,0.792,-0.63,-1.461,Closed Autocracy,,0.226,0.745,,,
22149,Bahrain,1928,,,,,,,,,,0.017,0.792,-0.63,-1.461,Closed Autocracy,,0.226,0.745,,,
22150,Bahrain,1929,,,,,,,,,,0.017,0.792,-0.63,-1.461,Closed Autocracy,,0.226,0.745,,,
22151,Bahrain,1930,,,,,,,,,,0.021,0.792,-0.775,-2.097,Closed Autocracy,,0.29,0.745,,,
22152,Bahrain,1931,,,,,,,,,,0.021,0.792,-0.775,-2.097,Closed Autocracy,,0.29,0.745,,,
22153,Bahrain,1932,,,,,,,,,,0.021,0.792,-0.775,-2.097,Closed Autocracy,,0.29,0.745,,,
22154,Bahrain,1933,,,,,,,,,,0.021,0.792,-0.775,-2.097,Closed Autocracy,,0.29,0.745,,,
22155,Bahrain,1934,,,,,,,,,,0.021,0.792,-0.775,-2.097,Closed Autocracy,,0.29,0.745,,,
22156,Bahrain,1935,,,,,,,,,,0.021,0.792,-0.775,-2.097,Closed Autocracy,,0.29,0.745,,,
22157,Bahrain,1936,,,,,,,,,,0.021,0.792,-0.775,-2.097,Closed Autocracy,,0.29,0.745,,,
22158,Bahrain,1937,,,,,,,,,,0.021,0.792,-0.775,-2.097,Closed Autocracy,,0.29,0.745,,,
22159,Bahrain,1938,,,,,,,,,,0.021,0.792,-0.775,-1.491,Closed Autocracy,,0.29,0.745,,,
22160,Bahrain,1939,,,,,,,,,,0.021,0.792,-0.775,-1.751,Closed Autocracy,,0.29,0.745,,,
22161,Bahrain,1940,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22162,Bahrain,1941,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22163,Bahrain,1942,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22164,Bahrain,1943,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22165,Bahrain,1944,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22166,Bahrain,1945,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22167,Bahrain,1946,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22168,Bahrain,1947,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22169,Bahrain,1948,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22170,Bahrain,1949,,,,,,,,,,0.021,0.792,-0.775,-2.074,Closed Autocracy,,0.29,0.745,,,
22171,Bahrain,1950,,,,,,,,,,0.021,0.792,-0.892,-1.502,Closed Autocracy,,0.29,0.745,47.455,,
22172,Bahrain,1951,,,,,,,,,,0.023,0.792,-0.892,-1.502,Closed Autocracy,,0.29,0.745,48.682,,
22173,Bahrain,1952,,,,,,,,,,0.023,0.792,-0.892,0.281,Closed Autocracy,,0.29,0.745,50.905,,
22174,Bahrain,1953,,,,,,,,,,0.025,0.792,-0.892,0.281,Closed Autocracy,,0.29,0.745,53.334,,
22175,Bahrain,1954,,,,,,,,,,0.025,-0.04,-0.892,0.764,Closed Autocracy,,0.29,0.745,55.903,,
22176,Bahrain,1955,,,,,,,,,,0.025,-0.04,-0.892,0.764,Closed Autocracy,,0.29,0.745,59.282,,
22177,Bahrain,1956,,,,,,,,,,0.025,-0.04,-0.509,1.036,Closed Autocracy,,0.29,0.745,62.963,,
22178,Bahrain,1957,,,,,,,,,,0.025,-0.04,-0.889,0.122,Closed Autocracy,,0.225,0.745,66.804,,
22179,Bahrain,1958,,,,,,,,,,0.025,-0.04,-0.889,-0.32,Closed Autocracy,,0.327,0.745,71.178,,
22180,Bahrain,1959,,,,,,,,,,0.025,-0.04,-0.889,-1.403,Closed Autocracy,,0.327,0.745,76.012,,
22181,Barbados,1900,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22182,Barbados,1901,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22183,Barbados,1902,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22184,Barbados,1903,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22185,Barbados,1904,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22186,Barbados,1905,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22187,Barbados,1906,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22188,Barbados,1907,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22189,Barbados,1908,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22190,Barbados,1909,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22191,Barbados,1910,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22192,Barbados,1911,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22193,Barbados,1912,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22194,Barbados,1913,,,,,,,,,,0.112,-1.015,-2.032,-2.328,Closed Autocracy,0.158,0.853,0.486,,,
22195,Barbados,1914,,,,,,,,,,0.112,-1.015,-2.032,-1.214,Closed Autocracy,0.158,0.853,0.486,,,
22196,Barbados,1915,,,,,,,,,,0.112,-1.015,-2.032,-2.341,Closed Autocracy,0.158,0.853,0.486,,,
22197,Barbados,1916,,,,,,,,,,0.112,-1.015,-2.032,-2.341,Closed Autocracy,0.158,0.853,0.486,,,
22198,Barbados,1917,,,,,,,,,,0.112,-1.015,-2.032,-2.341,Closed Autocracy,0.158,0.853,0.486,,,
22199,Barbados,1918,,,,,,,,,,0.112,-1.015,-2.032,-2.341,Closed Autocracy,0.158,0.853,0.486,,,
22200,Barbados,1919,,,,,,,,,,0.112,-1.015,-2.032,-1.209,Closed Autocracy,0.158,0.853,0.486,,,
22201,Barbados,1920,,,,,,,,,,0.112,-1.015,-2.032,-2.319,Closed Autocracy,0.158,0.853,0.486,,,
22202,Barbados,1921,,,,,,,,,,0.112,-1.015,-2.032,-2.319,Closed Autocracy,0.158,0.853,0.486,,,
22203,Barbados,1922,,,,,,,,,,0.112,-1.015,-2.032,-2.319,Closed Autocracy,0.158,0.853,0.486,,,
22204,Barbados,1923,,,,,,,,,,0.112,-1.015,-2.032,-2.319,Closed Autocracy,0.158,0.853,0.486,,,
22205,Barbados,1924,,,,,,,,,,0.112,-1.015,-2.032,-2.319,Closed Autocracy,0.158,0.853,0.486,,,
22206,Barbados,1925,,,,,,,,,,0.112,-1.015,-2.032,-2.319,Closed Autocracy,0.158,0.853,0.486,,,
22207,Barbados,1926,,,,,,,,,,0.112,-1.015,-2.032,-2.319,Closed Autocracy,0.158,0.853,0.486,,,
22208,Barbados,1927,,,,,,,,,,0.112,-1.015,-2.032,-1.344,Closed Autocracy,0.158,0.853,0.486,,,
22209,Barbados,1928,,,,,,,,,,0.112,-1.015,-2.032,-2.35,Closed Autocracy,0.158,0.86,0.486,,,
22210,Barbados,1929,,,,,,,,,,0.112,-1.015,-2.032,-2.35,Closed Autocracy,0.158,0.86,0.486,,,
22211,Barbados,1930,,,,,,,,,,0.112,-1.015,-2.032,-2.35,Closed Autocracy,0.158,0.86,0.486,,,
22212,Barbados,1931,,,,,,,,,,0.112,-1.015,-2.032,-2.35,Closed Autocracy,0.158,0.86,0.486,,,
22213,Barbados,1932,,,,,,,,,,0.112,-1.015,-2.032,-2.35,Closed Autocracy,0.158,0.86,0.486,,,
22214,Barbados,1933,,,,,,,,,,0.112,-1.015,-2.032,-0.286,Closed Autocracy,0.158,0.86,0.486,,,
22215,Barbados,1934,,,,,,,,,,0.112,-1.015,-2.032,-1.348,Closed Autocracy,0.158,0.86,0.486,,,
22216,Barbados,1935,,,,,,,,,,0.112,-1.015,-0.835,-2.345,Closed Autocracy,0.158,0.86,0.486,,,
22217,Barbados,1936,,,,,,,,,,0.112,-1.015,-1.409,-2.345,Closed Autocracy,0.158,0.86,0.486,,,
22218,Barbados,1937,,,,,,,,,,0.112,-0.767,-1.409,-0.381,Closed Autocracy,0.158,0.86,0.486,,,
22219,Barbados,1938,,,,,,,,,,0.123,-1.026,-0.706,-2.369,Closed Autocracy,0.158,0.86,0.486,,,
22220,Barbados,1939,,,,,,,,,,0.122,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.86,0.486,,,
22221,Barbados,1940,,,,,,,,,,0.123,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.864,0.486,,,
22222,Barbados,1941,,,,,,,,,,0.123,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.864,0.486,,,
22223,Barbados,1942,,,,,,,,,,0.123,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.864,0.486,,,
22224,Barbados,1943,,,,,,,,,,0.123,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.864,0.486,,,
22225,Barbados,1944,,,,,,,,,,0.136,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.864,0.486,,,
22226,Barbados,1945,,,,,,,,,,0.146,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.864,0.486,,,
22227,Barbados,1946,,,,,,,,,,0.167,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.864,0.486,,,
22228,Barbados,1947,,,,,,,,,,0.167,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.867,0.537,,,
22229,Barbados,1948,,,,,,,,,,0.167,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.867,0.537,,,
22230,Barbados,1949,,,,,,,,,,0.169,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.867,0.537,,,
22231,Barbados,1950,,,,,,,,,,0.169,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.867,0.548,99.404,,
22232,Barbados,1951,,,,,,,,,,0.21,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.867,0.548,102.023,,
22233,Barbados,1952,,,,,,,,,,0.333,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.867,0.548,106.448,,
22234,Barbados,1953,,,,,,,,,,0.333,-1.328,-2.035,-2.369,Closed Autocracy,0.158,0.867,0.548,110.973,,
22235,Barbados,1954,,,,,,,,,,0.446,-1.677,-2.035,-2.369,Electoral Autocracy,0.158,0.867,0.548,116.682,,
22236,Barbados,1955,,,,,,,,,,0.457,-1.677,-2.035,-2.369,Electoral Autocracy,0.158,0.867,0.548,122.839,,
22237,Barbados,1956,,,,,,,,,,0.467,-1.677,-2.035,-2.369,Electoral Autocracy,0.098,0.895,0.548,129.874,,
22238,Barbados,1957,,,,,,,,,,0.464,-1.677,-2.035,-2.369,Electoral Autocracy,0.098,0.895,0.558,138.719,,
22239,Barbados,1958,,,,,,,,,,0.464,-1.677,-2.035,-1.341,Electoral Autocracy,0.098,0.907,0.558,149.587,,
22240,Barbados,1959,,,,,,,,,,0.464,-1.677,-2.035,-2.342,Electoral Autocracy,0.098,0.907,0.558,161.697,,
22241,Belgium,1789,,,,,,,,,,0.048,,,,,0.089,0.803,0.508,813.589,-0.488,
22242,Belgium,1790,,,,,,,,,,0.048,,,,,0.089,0.826,0.508,817.18,-4.007,
22243,Belgium,1791,,,,,,,,,,0.048,,,,,0.089,0.833,0.508,821.792,-4.235,
22244,Belgium,1792,,,,,,,,,,0.048,,,,,0.089,0.833,0.508,823.174,6.911,
22245,Belgium,1793,,,,,,,,,,0.048,,,,,0.089,0.833,0.508,823.563,11.857,
22246,Belgium,1794,,,,,,,,,,0.035,,,,,0.089,0.805,0.351,828.35,-0.606,
22247,Belgium,1795,,,,,,,,,,0.037,,,,,0.089,0.787,0.351,829.637,0.009,
22248,Belgium,1830,,,,,,,,,,0.19,,,,,0.02,0.946,0.682,976.239,6.104,
22249,Belgium,1831,,,,,,,,,,0.227,,,,,0.04,0.943,0.682,997.189,5.407,
22250,Belgium,1832,,,,,,,,,,0.275,,,,,0.04,0.972,0.682,1018.196,2.666,
22251,Belgium,1833,,,,,,,,,,0.274,,,,,0.04,0.972,0.682,1043.416,-13.744,
22252,Belgium,1834,,,,,,,,,,0.274,,,,,0.04,0.972,0.682,1066.371,-5.91,
22253,Belgium,1835,,,,,,,,,,0.275,,,,,0.04,0.972,0.682,1085.908,2.393,
22254,Belgium,1836,,,,,,,,,,0.275,,,,,0.04,0.972,0.682,1119.081,2.778,
22255,Belgium,1837,,,,,,,,,,0.277,,,,,0.04,0.972,0.682,1138.356,-1.351,
22256,Belgium,1838,,,,,,,,,,0.277,,,,,0.04,0.972,0.682,1158.072,6.849,
22257,Belgium,1839,,,,,,,,,,0.277,,,,,0.04,0.972,0.682,1175.923,6.41,
22258,Belgium,1840,,,,,,,,,,0.318,,,,,0.04,0.972,0.682,1188.915,-2.217,
22259,Belgium,1841,,,,,,,,,,0.326,,,,,0.04,0.972,0.682,1204.037,-10.843,
22260,Belgium,1842,,,,,,,,,,0.326,,,,,0.04,0.972,0.682,1224.169,10.811,
22261,Belgium,1843,,,,,,,,,,0.327,,,,,0.04,0.972,0.682,1247.449,-7.317,
22262,Belgium,1844,,,,,,,,,,0.327,,,,,0.04,0.972,0.682,1269.35,-3.947,
22263,Belgium,1845,,,,,,,,,,0.326,,,,,0.04,0.972,0.682,1299.706,21.235,
22264,Belgium,1846,,,,,,,,,,0.326,,,,,0.04,0.972,0.682,1306.268,3.333,
22265,Belgium,1847,,,,,,,,,,0.338,,,,,0.04,0.972,0.682,1345.856,2.151,
22266,Belgium,1848,,,,,,,,,,0.342,,,,,0.04,0.972,0.682,1377.164,-17.895,
22267,Belgium,1849,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,1414.075,-2.564,
22268,Belgium,1850,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,1469.915,1.316,
22269,Belgium,1851,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,1499.767,2.597,
22270,Belgium,1852,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,1532.326,10.127,
22271,Belgium,1853,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,1564.392,10.345,
22272,Belgium,1854,,,,,,,,,,0.34,,,,,0.04,0.972,0.682,1630.407,3.125,
22273,Belgium,1855,,,,,,,,,,0.339,,,,,0.04,0.972,0.682,1672.162,2.02,
22274,Belgium,1856,,,,,,,,,,0.34,,,,,0.04,0.972,0.682,1728.575,-5.941,
22275,Belgium,1857,,,,,,,,,,0.342,,,,,0.04,0.972,0.682,1774.077,-11.579,
22276,Belgium,1858,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,1819.261,-10.714,
22277,Belgium,1859,,,,,,,,,,0.34,,,,,0.04,0.972,0.682,1862.307,4.0,
22278,Belgium,1860,,,,,,,,,,0.34,,,,,0.04,0.972,0.682,1912.749,14.103,
22279,Belgium,1861,,,,,,,,,,0.34,,,,,0.04,0.972,0.682,1950.534,6.742,
22280,Belgium,1862,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,2003.855,-5.05,
22281,Belgium,1863,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,2042.997,-16.842,
22282,Belgium,1864,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,2083.011,1.266,
22283,Belgium,1865,,,,,,,,,,0.34,,,,,0.04,0.972,0.682,2117.135,1.25,
22284,Belgium,1866,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,2164.589,-1.235,
22285,Belgium,1867,,,,,,,,,,0.341,,,,,0.04,0.972,0.682,2198.25,26.25,
22286,Belgium,1868,,,,,,,,,,0.344,,,,,0.04,0.972,0.682,2270.936,-10.891,
22287,Belgium,1869,,,,,,,,,,0.347,,,,,0.04,0.972,0.682,2342.159,-3.779,
22288,Belgium,1870,,,,,,,,,,0.348,,,,,0.04,0.972,0.682,2426.971,3.333,
22289,Belgium,1871,,,,,,,,,,0.348,,,,,0.04,0.972,0.682,2498.609,12.903,
22290,Belgium,1872,,,,,,,,,,0.348,,,,,0.04,0.972,0.682,2582.489,-4.762,
22291,Belgium,1873,,,,,,,,,,0.348,,,,,0.04,0.972,0.682,2635.5,3.678,
22292,Belgium,1874,,,,,,,,,,0.348,,,,,0.04,0.972,0.682,2692.011,-0.404,
22293,Belgium,1875,,,,,,,,,,0.348,,,,,0.04,0.972,0.682,2723.703,-4.722,
22294,Belgium,1876,,,,,,,,,,0.347,,,,,0.04,0.972,0.682,2766.252,16.024,
22295,Belgium,1877,,,,,,,,,,0.346,,,,,0.04,0.972,0.682,2814.477,4.014,
22296,Belgium,1878,,,,,,,,,,0.358,,,,,0.04,0.972,0.682,2878.131,5.255,
22297,Belgium,1879,,,,,,,,,,0.367,,,,,0.04,0.972,0.682,2926.923,4.46,
22298,Belgium,1880,,,,,,,,,,0.366,,,,,0.04,0.972,0.682,2983.636,-5.481,
22299,Belgium,1881,,,,,,,,,,0.366,,,,,0.04,0.972,0.682,3078.697,3.949,
22300,Belgium,1882,,,,,,,,,,0.367,,,,,0.04,0.972,0.682,3186.031,-3.553,
22301,Belgium,1883,,,,,,,,,,0.368,,,,,0.04,0.972,0.682,3250.008,5.991,
22302,Belgium,1884,,,,,,,,,,0.368,,,,,0.04,0.972,0.682,3309.425,-7.454,
22303,Belgium,1885,,,,,,,,,,0.368,,,,,0.04,0.972,0.682,3376.022,-2.978,
22304,Belgium,1886,,,,,,,,,,0.356,,,,,0.04,0.972,0.682,3421.553,9.302,
22305,Belgium,1887,,,,,,,,,,0.355,,,,,0.04,0.972,0.682,3488.977,1.538,
22306,Belgium,1888,,,,,,,,,,0.354,,,,,0.04,0.972,0.682,3563.852,-0.115,
22307,Belgium,1889,,,,,,,,,,0.354,,,,,0.04,0.972,0.682,3659.128,9.173,
22308,Belgium,1890,,,,,,,,,,0.354,,,,,0.04,0.972,0.682,3695.369,-16.86,
22309,Belgium,1891,,,,,,,,,,0.354,,,,,0.04,0.972,0.682,3807.089,11.661,
22310,Belgium,1892,,,,,,,,,,0.354,,,,,0.04,0.972,0.682,3892.4,14.522,
22311,Belgium,1893,,,,,,,,,,0.361,,,,,0.04,0.972,0.682,3984.764,-0.46,
22312,Belgium,1894,,,,,,,,,,0.497,,,,,0.04,0.972,0.682,4058.793,24.06,
22313,Belgium,1895,,,,,,,,,,0.499,,,,,0.04,0.972,0.682,4151.735,-1.844,
22314,Belgium,1896,,,,,,,,,,0.5,,,,,0.04,0.972,0.682,4224.168,-6.471,
22315,Belgium,1897,,,,,,,,,,0.502,,,,,0.04,0.972,0.682,4330.44,15.646,
22316,Belgium,1898,,,,,,,,,,0.5,,,,,0.04,0.972,0.682,4413.341,4.594,
22317,Belgium,1899,,,,,,,,,,0.499,,,,,0.04,0.972,0.682,4463.429,-5.024,
22318,Belgium,1900,,,,,,,,,,0.508,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,4528.524,1.265,
22319,Belgium,1901,,,,,,,,,,0.51,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,4658.033,5.258,
22320,Belgium,1902,,,,,,,,,,0.509,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,4754.797,9.381,
22321,Belgium,1903,,,,,,,,,,0.508,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,4890.32,4.701,
22322,Belgium,1904,,,,,,,,,,0.51,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,5022.101,-8.185,
22323,Belgium,1905,,,,,,,,,,0.511,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,5160.554,-1.211,
22324,Belgium,1906,,,,,,,,,,0.512,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,5249.189,-14.327,
22325,Belgium,1907,,,,,,,,,,0.512,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,5346.88,9.814,
22326,Belgium,1908,,,,,,,,,,0.513,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,5401.837,23.688,
22327,Belgium,1909,,,,,,,,,,0.514,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,5516.71,3.907,
22328,Belgium,1910,,,,,,,,,,0.514,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,5586.708,-2.868,
22329,Belgium,1911,,,,,,,,,,0.514,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,5728.18,4.11,
22330,Belgium,1912,,,,,,,,,,0.514,-0.873,-1.543,-0.23,Liberal Democracy,0.04,0.972,0.682,5834.295,-14.795,
22331,Belgium,1913,,,,,,,,,,0.513,-0.873,-1.301,-0.23,Liberal Democracy,0.04,0.972,0.682,5790.852,-3.034,
22332,Belgium,1914,,,,,,,,,,0.307,0.783,-0.537,-2.092,Closed Autocracy,0.04,0.953,0.682,5638.197,-3.511,
